genome	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000017045	3.0	1.0	3.8787266114986736e-30	1.401298464324817e-45	1.4253757865528554e-29	1.0	2.75666749131886e-23	1.2543131889460147e-17	4.186064949471579e-18	2.1829819959867327e-25	2.66540922530591e-31	3.368753903919855e-29	1.1032998018130505e-21	2.59418387796127e-26	6.085893485280594e-29	4.082553977466852e-23	3.5777651017320205e-15
G000245175	13.0	1.0	2.107568157995761e-34	5.132903530396023e-34	6.125066448595599e-22	3.240888146986507e-20	3.874627203360055e-24	3.3326715099881516e-21	1.4894724142914922e-23	2.6751901504952886e-22	2.07323393328786e-32	9.89057714172408e-33	7.061099585445935e-31	1.22853383142574e-31	3.9158890167418995e-25	1.0	5.120044907351801e-23
G000424365	3.0	1.0	3.2592238003848117e-28	1.1096324722900768e-26	1.1764489139250987e-26	1.0	1.917065790496584e-21	4.9849857450484994e-14	1.454653198340304e-22	2.6940513019795346e-24	1.3330197809520744e-19	7.515583787490798e-31	3.844477565614034e-15	9.522270567163174e-19	8.915734361729377e-13	1.0003103225539433e-20	9.80603390694721e-21
G001458075	8.0	1.0	2.2391946217190683e-26	6.259570378281982e-20	1.6423453063903436e-28	1.4886533927210375e-32	2.497902871958363e-14	4.255677139291165e-22	2.3351926436570953e-31	1.5750322877932857e-25	1.0	3.469359402628186e-13	6.998750545916138e-16	3.322360210058497e-16	5.740287109626184e-22	1.2140567405421427e-27	1.860278119228934e-18
G001774495	0.0	1.0	1.0	4.1765883664792055e-34	1.1541007062856271e-31	3.380974013593408e-35	4.414052952755738e-25	8.584233994004993e-26	2.515869181663793e-31	3.161134759277151e-25	4.443542990057984e-36	2.5873653709025748e-33	9.786634138591819e-22	2.910317728687053e-26	1.252630124553653e-17	3.6404671217766066e-27	1.1923209857983559e-18
G001822765	0.0	1.0	1.0	1.497005113631793e-35	0.0	1.268511769815832e-34	6.271415428270759e-38	1.2349923625787478e-40	9.419107887652123e-38	2.045895757914233e-43	0.0	2.802596928649634e-45	1.1897023962117697e-42	4.7140216876788617e-29	7.128217491691445e-31	0.0	3.863601271300884e-39
G000518105	7.0	1.0	6.61756717386453e-24	9.575102082080622e-31	2.932666776894737e-23	4.614044969447369e-25	1.8967108125591664e-23	7.888564244910702e-23	2.53935388503973e-26	1.0	8.062938067800229e-27	2.0714937255606744e-18	4.522595837801592e-16	6.409185379107804e-20	1.5498350407399521e-30	7.912349148040229e-29	2.89610351569985e-22
G900129715	11.0	0.9999998807907104	6.235675239695887e-17	8.087813796464616e-08	2.990449158536817e-17	1.186272542870459e-12	1.7526375610667455e-17	1.085488920971045e-09	1.8405397106575905e-13	4.543559721395648e-21	4.98360033795997e-13	1.605585740766074e-21	9.43472730496886e-13	0.9999998807907104	3.199352249957373e-23	6.447460900131708e-21	4.791155916450407e-09
G001801635	9.0	1.0	4.723557598779286e-31	5.283465727678211e-28	6.970280729413276e-20	2.1894896956947064e-30	2.1837382055762106e-19	1.2042581447325887e-22	2.9874842480326505e-40	6.642524603006523e-18	1.7890001560967806e-16	1.0	3.5999865875867634e-14	3.617849478140349e-25	3.908696510004668e-32	2.3434740013586383e-31	1.476287744632732e-29
G000173655	4.0	1.0	4.708752395120015e-23	4.2565755607737454e-12	4.391063672432948e-24	2.0122318181403847e-17	1.0	5.64654463429031e-17	2.0176281220862578e-24	1.7662979996246653e-30	3.574588135256754e-14	3.3138544110812877e-16	2.552355929794438e-20	2.133817201295846e-21	2.067129479289814e-17	2.4487246876269605e-18	5.141478826126508e-22
G001786355	0.0	1.0	1.0	2.171095018079941e-35	3.399944941222314e-29	1.7726230868312099e-22	5.357579761155986e-23	5.196052255069708e-31	1.492779570379491e-20	4.810714157223264e-32	4.0114937507063394e-38	3.8897089414624337e-36	3.585800791974328e-29	1.2317796486321796e-26	9.660226562268225e-22	3.346960379714932e-32	1.3286784075176208e-20
G001682385	9.0	1.0	2.3611879123873168e-42	7.247688745874267e-37	6.559519634780564e-36	1.0522612594945109e-30	3.7102819334864075e-22	6.937685373948583e-33	1.401298464324817e-45	1.4435687382012482e-16	3.5753347168960755e-31	1.0	7.205600688987541e-20	1.5327456647472457e-27	0.0	0.0	9.827329315529781e-31
G001793005	12.0	1.0	4.539495236977724e-18	4.7007739859634e-27	1.1482301229284115e-30	4.226740765779887e-26	5.136392489308745e-18	1.2647506495175774e-22	1.0286667933085348e-29	1.4081586047957965e-27	3.908087074958484e-31	1.3846164121383048e-32	1.9931896309165124e-21	2.3146513661954868e-17	1.0	2.0231221685125728e-25	1.853855695392809e-15
G001437355	2.0	1.0	6.917532604758538e-30	5.620788505577746e-28	1.0	4.100642923775722e-31	4.245559019994183e-22	7.499960018547925e-20	1.9168555642174945e-34	5.367509078901534e-20	4.6959923003335414e-33	2.1346267946489477e-25	1.2814463875800405e-38	2.1849652590806937e-32	1.922792024134929e-37	2.98827723505361e-28	5.396042819588326e-36
G001447335	8.0	1.0	2.983922820296808e-30	3.143094072832572e-20	1.844509438308379e-37	1.3307327865418304e-35	9.361614941738208e-23	6.437062072570212e-22	4.763444766276209e-36	5.98679270789099e-20	1.0	2.510044581037485e-13	3.0295403230344575e-13	1.4506334836420405e-25	3.423661336077047e-27	2.734470958397299e-33	2.107614890988277e-13
G000344805	7.0	1.0	1.8249503878767935e-34	1.2178328104385254e-34	2.5220356193166953e-33	4.805951058849e-37	3.1688175492517706e-30	7.807020727337464e-37	1.6535321879032841e-43	1.0	3.624085570929762e-29	5.629529032781727e-18	9.363204769344993e-19	6.338807207430633e-31	0.0	2.2679034736172137e-40	2.9465793631115805e-33
G001424905	1.0	1.0	5.623723863554235e-29	1.0	2.1456999920587785e-30	1.167340054928535e-38	1.008826269744799e-18	2.9201231484053637e-28	5.2729087958437184e-23	1.4635384314571598e-27	1.6155020559373389e-28	8.577255491412553e-20	4.451447922224951e-29	1.9983204679755243e-14	3.8500564359374853e-29	2.5915812147530242e-27	8.215999689015827e-29
G001995005	3.0	1.0	1.4273297929447131e-28	3.69829636306836e-31	1.2167443613581717e-22	1.0	1.6225848981017943e-22	3.999032459486315e-20	6.621066733403414e-27	7.423400058459138e-18	2.957431300323061e-28	2.6889766090800545e-26	2.7629591323186098e-11	8.379579752548572e-29	3.541073513811316e-17	5.277059302299561e-21	1.8311638432089052e-19
G001821725	0.0	1.0	1.0	4.928840289834006e-31	0.0	7.232669572478394e-28	7.9209419955247985e-25	1.880060869121204e-33	8.54566262222936e-30	7.867083775816053e-29	0.0	1.26643140166728e-36	2.604620799615879e-22	8.85769072170077e-22	2.8387784452215045e-21	6.533903156276624e-34	2.838352656176288e-31
G000416085	13.0	1.0	1.2592390992538517e-21	3.439346950838831e-41	1.6337738795563042e-41	5.7333179431342234e-33	2.983400812094257e-14	5.563484611707364e-30	6.39988348413594e-33	0.0	6.052719221617902e-28	7.9209419955247985e-25	4.243711046760698e-38	1.6179476029362798e-24	6.934069686408417e-23	1.0	3.5932737010851042e-31
G000228205	2.0	1.0	4.124382991166006e-14	1.2641685658357216e-12	1.0	1.6016812516275772e-23	1.8787756484091185e-20	8.611820370681424e-18	6.142364355116951e-35	3.0446781930535077e-16	6.0754167375952565e-34	1.5943976554214328e-29	1.5199826233022887e-27	8.154556504875153e-20	8.01637464286766e-29	8.857150509752875e-22	7.433423678025691e-20
G000024925	1.0	1.0	1.1870399291295525e-41	1.0	6.559433038499461e-32	3.662994185745072e-42	1.1475000637195532e-13	1.594051770440483e-28	5.522735300699951e-31	2.1240262727687232e-33	6.259137206284794e-36	1.361126604953094e-35	1.0683754062533231e-30	5.487779058973492e-40	9.374686726333026e-43	3.886812658876914e-23	2.2584727349523077e-41
G000436435	6.0	1.0	1.9928247101726444e-21	1.8259170042283143e-28	6.656592596162357e-21	4.018524031056235e-23	5.968589766484386e-22	1.7084309115495436e-16	1.0	2.1458594272963164e-34	8.91595625975319e-39	2.517832927543565e-27	3.0400536467890248e-27	3.2804942790010116e-11	1.246080513633337e-19	3.148873124680465e-31	1.778595379195239e-24
G000967305	9.0	0.9999995231628418	1.5574749695574935e-22	1.1735733599041345e-15	7.098208427152916e-38	5.548829118397131e-26	3.0238335063149675e-15	8.336342412814529e-15	1.229574942715668e-38	6.671328371968212e-16	5.26137796441617e-07	0.9999995231628418	1.0273855334183568e-12	8.588609830923952e-14	2.02916685412744e-32	2.707474995946696e-32	8.41164724679766e-12
G000337475	13.0	1.0	3.9694468611231324e-17	1.5002301359061492e-41	1.3455608650233417e-36	3.593223423102462e-36	2.366828521366271e-12	5.605029583807798e-28	1.2994743333469151e-36	3.4406081194567234e-41	6.117180283118929e-20	4.101227853526273e-28	1.7919362249577664e-32	2.2035390069253212e-17	2.3235978024794544e-30	1.0	3.664619019754833e-24
G000252485	14.0	1.0	7.526805808880132e-30	1.986603208760047e-26	3.8292245695550377e-31	3.397800216514408e-32	2.0544394068295448e-19	6.878570310170727e-20	1.1184101597485346e-37	1.9027135811313769e-28	7.31167001588555e-37	5.032025625082766e-21	3.0775788510114546e-27	7.034626656899379e-21	2.0043734501198982e-15	3.2404470812071045e-25	1.0
G001624625	7.0	1.0	2.3710511196530467e-25	2.505347653344837e-28	2.8851265672461554e-18	2.424119872751604e-28	3.692133551356617e-25	2.714260853409075e-23	3.0271128901584495e-29	1.0	5.6504113915225615e-21	4.537526381683725e-16	1.8824625560610875e-13	5.884669607427272e-22	1.5271114183848844e-30	1.3207449779624347e-27	3.2342121711312705e-24
G001562155	8.0	1.0	2.942726775082116e-44	3.881382704901862e-34	1.3044193973857288e-31	1.9986719996664866e-41	9.376289169594567e-26	3.6145597504657e-36	0.0	6.607651816770192e-32	1.0	1.6936530796841484e-19	1.5734196139654717e-29	9.83119603366715e-30	1.1165842310256378e-32	9.662933820444641e-41	2.322683738072255e-31
G000401175	8.0	1.0	1.374253403963348e-41	7.057938078695719e-34	3.798804893998873e-37	7.438905001745437e-40	1.3063940072783305e-27	3.0224549520632667e-34	0.0	1.9407533414108376e-34	1.0	1.9439429126261882e-23	1.420366957158322e-35	2.000880345816428e-32	1.5094320920817446e-34	1.401298464324817e-45	1.7829783585023817e-30
G900114835	13.0	1.0	8.805395212216426e-40	6.916683103045508e-39	7.440073439327591e-32	1.2567737617551455e-19	9.994015068283857e-23	5.4213547433935084e-30	9.483786859722305e-31	3.333617490275542e-33	4.2886446253592295e-30	3.433181237595802e-43	1.9302553243042357e-18	2.108698251081335e-30	7.831890748274546e-39	1.0	5.342448930746924e-26
G001793865	0.0	1.0	1.0	5.2327941647758455e-30	3.403333580305683e-41	2.5915106294205624e-28	2.185662782617243e-27	3.115968376481739e-29	1.4682211128720396e-24	1.5805410732338402e-38	2.802596928649634e-45	2.367689937261784e-39	1.6694982027440555e-31	3.9503532164796934e-17	1.7613354530956807e-19	9.481471606048925e-31	5.969397367766487e-26
G000382245	8.0	1.0	2.2440113348004756e-39	0.0	1.2205309624269157e-42	9.653735130986788e-31	2.5646925531488422e-20	6.106187485563141e-39	0.0	3.73841683726023e-27	1.0	2.453928817688477e-14	6.596412823446484e-34	6.78843158631462e-27	1.4777392955537358e-40	1.821688003622262e-43	2.073685366872168e-24
G001606005	1.0	1.0	1.058724441260181e-36	1.0	1.9074416516880678e-31	6.936461298620293e-35	2.5443727935106283e-14	3.85044995767857e-23	4.556515120162677e-33	2.7804528255892334e-37	7.208133655129671e-34	3.879596632632495e-24	1.7868045024332404e-23	2.352151412494332e-32	4.6417260986115745e-25	1.2660980744307928e-21	4.554136654280582e-32
G900110905	8.0	1.0	2.8530436733653276e-42	3.8620850439345345e-31	1.7079885897673805e-30	1.589258840807491e-31	7.581829982484609e-27	2.37472073097904e-22	1.2611686178923354e-44	6.648603679748263e-27	1.0	4.8181314399065174e-18	7.393044426643786e-34	8.869592550167766e-22	4.231959466576137e-30	1.961817850054744e-44	3.653823060754943e-27
G001778655	0.0	1.0	1.0	1.7004067981413706e-32	8.343331056589961e-42	2.1106872627545646e-29	7.465700716106309e-29	1.9476488168145085e-36	2.0453585561349494e-36	7.359533601625194e-26	9.095828331932388e-42	5.857904694978869e-37	4.71942939081391e-25	7.597585270308717e-18	1.1203858648926565e-17	5.190800474130669e-39	4.187536406583986e-32
G001432305	9.0	1.0	3.9806275175884724e-37	8.27252670066339e-26	2.190053193523686e-34	1.1112508294849648e-33	3.7180908234109796e-21	9.623477634770685e-23	2.79694445386111e-35	1.6502398623274952e-20	1.9393738933720205e-22	1.0	9.056196751170385e-15	4.818620297186188e-21	1.401298464324817e-45	3.8960182373513114e-37	6.404271251429057e-28
G000751675	3.0	1.0	4.971338260360231e-34	4.787246134583622e-39	4.1590116385783206e-23	1.0	6.411706987506384e-19	2.876610338820029e-10	2.671600517832171e-22	2.313488968862551e-22	5.828265721298135e-35	4.435417432295782e-27	1.2065229531328554e-18	1.1190330061635914e-30	7.663922361178126e-26	5.408362119426174e-15	2.0737707469918797e-18
G001282785	13.0	1.0	7.99232384448497e-34	3.443690976078238e-41	3.5032461608120427e-44	0.0	5.141758888156168e-20	5.97522547402496e-35	6.900238865566656e-39	0.0	6.006384206336999e-39	8.11669849364166e-34	0.0	3.098037427031697e-28	1.2784424240620674e-39	1.0	2.966891492234057e-34
G001772335	14.0	0.9912918210029602	1.1704374628607184e-05	4.0380335275969593e-26	9.31552903392363e-13	3.3599318784462886e-17	1.144665029428893e-09	3.263190702352224e-14	8.479604236062019e-32	1.581449578225147e-05	3.236213195703454e-23	6.76904593088151e-17	5.377182219490351e-07	0.008680099621415138	3.124589129099853e-12	2.0370462261443123e-10	0.9912918210029602
G001795155	4.0	0.9997515082359314	3.4870381582230436e-10	3.5492853101004584e-08	3.4375387028692706e-24	1.9533860477500414e-13	0.9997515082359314	6.946618924530412e-08	1.018004314269927e-17	2.5317294376388244e-13	2.9574809488710974e-25	4.6327199021423127e-11	2.8578338060469832e-06	0.0002454435161780566	2.916176611335681e-17	5.428035941933813e-16	4.7090254601516585e-14
G002011535	4.0	1.0	1.4038491360944414e-23	1.2743075350488262e-19	5.297276395220358e-33	3.150052003367699e-15	1.0	3.5988403923603585e-10	8.710200864190871e-20	3.990258123920398e-11	4.807033104313518e-22	3.5800677246418874e-25	1.1034125620918767e-15	1.4332588449406103e-08	2.2721448634832262e-23	6.95965785002528e-11	6.750519197448734e-13
G001869295	2.0	1.0	6.4808634954465185e-24	4.832132711895812e-28	1.0	4.083938033925062e-24	1.972481834749908e-19	6.920967298611538e-14	1.0030946566188256e-30	2.929526479403233e-22	1.5600642684142992e-26	2.944744886112879e-20	8.396987149980295e-29	2.8722790407265705e-25	8.255832778210955e-15	4.897389705714076e-24	2.8594155174069616e-15
G000011645	2.0	1.0	2.2020114770978857e-38	2.8306228979361305e-43	1.0	5.763809553424681e-22	2.49886352468938e-38	8.097192268687273e-17	3.110882590801094e-43	2.2944254181157756e-30	2.7884438141599535e-41	3.5285548038630017e-35	4.2996489196386946e-39	3.8801473609908515e-30	1.2738221573811679e-33	2.683181076116802e-38	2.945262456414196e-27
G000286115	2.0	1.0	8.351104790305809e-24	3.218501215416959e-28	1.0	3.620377728037776e-24	1.398186879066592e-19	7.888570303709805e-14	2.7831899506566065e-30	2.3359072598292284e-22	9.134275117964516e-27	1.7057444892233703e-20	7.058897969162438e-29	1.8002809189607317e-25	7.005779013554217e-15	4.080450085432627e-24	7.299791878721828e-16
G000991295	12.0	0.9999934434890747	6.505401415779488e-06	3.670586503222784e-20	3.52881874484548e-23	2.4516464074883585e-21	3.904036263783746e-15	1.2868380547086916e-18	8.830633676175903e-22	3.244382886329858e-16	3.706656628533156e-24	2.919310697864007e-20	1.2598621150183674e-16	9.18716491771221e-12	0.9999934434890747	1.4566170822303537e-17	4.890265414836392e-10
G000384955	9.0	1.0	3.114701420319711e-26	6.32266715375434e-26	4.4700207764612344e-33	9.384684071925383e-29	1.150024221902371e-13	2.0237546508684015e-18	1.0934667555972748e-27	2.1216832273279057e-13	1.2160188624878722e-17	1.0	1.8585144090366157e-08	2.4270487068329997e-24	3.9421637975431734e-17	5.0493581996171406e-18	2.018903056885679e-12
G000026125	9.0	1.0	4.791307153585174e-37	6.64553390842584e-35	1.4328276797721255e-41	2.0009067680366164e-36	4.9464538971867274e-30	3.3380748179170663e-31	0.0	1.479936689746272e-28	1.593370954205142e-28	1.0	2.0466104783738542e-18	6.579394135342244e-28	7.925608692737573e-37	1.5180266264030743e-41	2.0005138854525592e-32
G000163775	9.0	1.0	1.206113088412122e-26	1.3707331479458419e-30	2.742086423005026e-25	5.106448082288447e-31	9.312926508252533e-15	1.576485363417727e-27	8.252245404306672e-22	1.7874589414402118e-23	6.610300581636087e-24	1.0	6.59659217817048e-33	1.7603928094433487e-14	2.7338777745605154e-32	3.808143841614566e-32	3.707033704212137e-34
G001717035	13.0	1.0	4.125580756190563e-28	9.004804020044723e-29	2.908124792362236e-38	1.1371396908149458e-39	3.080859999488863e-17	2.146588668496339e-26	4.0693657227373474e-32	3.680682850131345e-27	6.092292244698257e-33	1.0056345561706905e-38	1.988664091948017e-35	2.1503915327273284e-26	3.0151049842240395e-36	1.0	3.6241095039947447e-31
G000294515	1.0	1.0	5.84718846115473e-37	1.0	2.8687326109719082e-39	1.6476435954445598e-33	3.833515557619015e-19	2.6466220411275263e-33	4.828296052057246e-37	1.228342319886104e-30	4.624284932271896e-44	1.166604601325797e-32	9.235615199332917e-32	1.4990574360807764e-34	7.499328991527124e-41	1.7319702920043819e-29	6.361974307896587e-36
G000701305	2.0	1.0	3.5340747270271887e-42	0.0	1.0	3.793247340553206e-28	4.085373849121551e-38	9.376869131319878e-17	0.0	1.7205670634956253e-34	2.464743868900921e-41	1.6372771257171163e-41	5.605193857299268e-44	3.90384773356077e-35	1.3406511075679176e-38	1.6397504175066496e-39	5.831027117809856e-40
G900100715	13.0	1.0	6.47760416586967e-38	1.6874260197367514e-31	1.1077824907911934e-29	6.79119725770654e-21	2.1121778252760965e-21	5.174778471272142e-27	9.272962319335973e-25	1.0223517696432055e-31	2.647429826151732e-33	1.122498565547907e-33	9.416061409316806e-14	4.306190133032823e-28	1.7003604763171085e-33	1.0	2.6960987510159905e-23
G001280515	6.0	1.0	5.1502012940658275e-27	1.0513052828362329e-32	2.0423391110562155e-23	1.9194849507915802e-24	1.4153977417286472e-18	1.2637391556565962e-20	1.0	1.3271922087183138e-23	2.4612587233901276e-30	1.4636579469657887e-24	5.110745922853133e-27	1.661875932007506e-13	1.6829017077859722e-22	4.3874326245723063e-23	4.0482014516271924e-24
G000620645	1.0	1.0	1.385236698172841e-29	1.0	5.423380858071006e-23	1.4703019880322397e-37	4.069895638070183e-16	3.0476303165118536e-23	3.759058841556715e-31	3.99940869200607e-30	6.686263560817001e-37	1.5156797828429117e-28	2.6975978726979886e-25	6.60756423115631e-28	1.0265335214676308e-38	1.4820364536266979e-23	8.703604891767871e-41
G000511875	8.0	1.0	4.189882408331203e-42	4.2993903364376104e-30	1.401298464324817e-45	2.5974918873929242e-33	1.109707472816936e-28	1.3811182511528531e-33	0.0	4.5745675078182124e-29	1.0	1.6601169761376774e-25	1.603344012643602e-23	1.3468482098965477e-39	1.108692026253758e-28	1.055662929216875e-37	2.661924665513092e-23
G000487995	10.0	0.9998550415039062	3.403904713373285e-28	1.761282193441571e-26	1.279960171992405e-17	5.809045085236608e-12	1.174079991485711e-14	6.001824037760173e-10	1.7709609992137038e-40	4.185175234004717e-16	7.158632038116886e-15	1.9355981905094666e-21	0.9998550415039062	1.1672678977522632e-17	1.2061680151018877e-19	2.3089850148558457e-21	0.00014496587391477078
G000406785	4.0	0.9999996423721313	7.628510865075084e-19	3.371956126735885e-21	4.809118931433013e-24	4.8113761863533e-09	0.9999996423721313	1.6610988973209118e-10	1.1503506218412677e-25	1.2186445124231279e-14	3.910160047294599e-16	9.605413049144033e-27	2.9330660264418193e-18	1.32821929513579e-17	1.8512154181246774e-27	1.426798875509042e-17	3.022830981080915e-07
G001424585	6.0	1.0	3.2425565619048415e-28	9.720218082203758e-30	1.9907842948172347e-25	1.3319889267563167e-25	5.1910870534482185e-28	2.292155692222575e-26	1.0	1.6644907322265017e-27	1.7865627815679288e-19	1.0183660209478723e-31	4.126087530821431e-19	3.149498439825038e-08	8.370502404544348e-15	1.3578534587263568e-36	2.0437258596955042e-16
G000691865	13.0	1.0	1.4080819888951963e-29	5.858585829891059e-26	4.617075251672945e-39	3.116454071939589e-30	8.315788311316456e-16	3.066495856034885e-25	3.8707655874805546e-27	1.1275418220220185e-32	1.4778594709100363e-37	1.0223517696432055e-31	9.174133627914658e-24	5.781659688939882e-25	4.539001140348978e-22	1.0	1.923289903038778e-23
G000430585	5.0	1.0	3.261458322392337e-23	2.1472012501788313e-20	1.0966080436330676e-27	2.790485433471256e-28	1.4983885657909393e-19	1.0	3.396536477184494e-21	2.430588712203727e-31	5.1315787984313736e-39	1.0372205083666397e-23	5.83479706369273e-23	3.538889677584837e-15	4.5696385716080394e-26	1.968605544422656e-24	8.160969442713494e-27
G000218895	11.0	1.0	4.7914409899553176e-27	1.1562865380309812e-31	8.724912274663368e-32	2.5925819944263333e-33	4.671946814009823e-31	1.1451430189755814e-28	4.410613944720547e-20	4.071793080976639e-37	8.30822681663332e-27	5.975589946150337e-35	2.862846906676011e-27	1.0	1.08443572176158e-20	3.699427945817517e-40	5.710852597200574e-27
G900111915	5.0	1.0	1.6016152283513009e-29	7.330744795393075e-22	4.108771420191884e-30	1.233277006586946e-15	3.9633127973082295e-20	1.0	1.2130528302993314e-26	2.282987756625489e-23	1.0380575585042596e-27	1.2624703063142054e-30	1.612591809497001e-18	2.7053315845653424e-14	1.2004906209771153e-25	3.464489788597348e-22	3.3666537326859867e-25
G001916215	5.0	1.0	6.517970616048174e-34	5.722905170380096e-37	1.2544663000773982e-17	4.8412594821911625e-08	1.9156620472256232e-21	1.0	2.7955649032935116e-15	4.567596022876919e-20	2.3036240375691523e-31	2.0976448952638296e-28	1.9315772970557954e-22	4.053199975538116e-28	1.012485715518867e-24	5.706482803220393e-17	4.700840057131776e-22
G000007845	2.0	1.0	2.8303740273288664e-38	4.300164597473566e-41	1.0	2.213948707549787e-21	5.046785443334496e-30	7.456954606920127e-16	1.121852528602093e-25	1.6650880923228808e-34	7.350101574668459e-35	5.4302921907730306e-39	5.639385539828794e-41	3.648053769087661e-29	1.782700490445757e-29	3.9101282621239694e-32	2.6846575691424327e-29
G000283915	10.0	1.0	2.4940226705816386e-33	2.666385590913703e-31	8.228328252376525e-21	4.6120434123940746e-23	1.4099552547667368e-25	4.2381101609966805e-17	1.9760138097494387e-34	1.1120887977698181e-21	2.6480084286895826e-16	6.227349108483628e-19	1.0	2.595414649285067e-31	5.216005314544524e-18	7.272016879761909e-26	4.999405628379767e-20
G000741785	1.0	1.0	4.1388661505428933e-22	1.0	3.4207146170398155e-25	6.314823361091936e-29	6.888750400462721e-15	6.032150498428578e-23	9.336638209611627e-18	6.018216394664639e-25	2.2345245441969965e-40	2.8189808627681994e-18	4.105404059338611e-22	7.568377026571102e-16	9.589660194053409e-29	3.493534451391158e-18	2.993734222735935e-26
G001920395	13.0	1.0	1.2784195216317454e-15	5.34191052124159e-14	2.6152937721191573e-22	7.030385659485133e-14	2.785100181807099e-16	1.0749613606683152e-15	2.5604336967265536e-25	3.0860456361079888e-18	4.281410059106868e-27	2.743221918858332e-21	1.656553691962992e-12	7.464443966360632e-15	3.2498470958725956e-15	1.0	3.2330757515630637e-10
G000006865	2.0	1.0	4.0504556363606556e-17	1.1737080231194032e-22	1.0	1.4215729079255398e-24	3.2371532023581154e-22	5.023606856023599e-13	4.08775997588845e-30	8.50796558456899e-22	3.664295636087499e-25	6.532399278028008e-29	6.888091717408515e-23	6.086063557932274e-19	6.356891144570255e-25	4.455495637152008e-27	3.881520208986706e-17
G000204255	11.0	1.0	4.1450734130161516e-23	4.623599278022476e-23	7.968620720890928e-31	1.8606926410239447e-30	6.157174736157386e-25	1.7598790723803104e-18	1.060177456056453e-17	4.768558195603485e-19	3.552400637201795e-23	1.6732863763674398e-15	1.501124693141627e-17	1.0	1.1190716430415407e-22	1.7481261158248387e-22	6.751615978060487e-16
G000014765	9.0	1.0	3.031470128526054e-21	3.2487884585441217e-18	3.156078199754395e-30	2.235022656866097e-25	2.84147705365001e-13	7.691887892645249e-20	1.9698594907086094e-32	5.618771733092408e-21	5.183283124846722e-16	1.0	5.993052191663462e-13	1.0959551273231546e-13	4.996186409456773e-19	2.1278767953798594e-27	1.0345095287969528e-16
G000398025	0.0	1.0	1.0	2.636895264856545e-27	6.711485198262235e-22	2.1388126529127252e-36	3.8161113156393814e-18	4.733021999500324e-18	8.381398101249972e-30	3.4013527656782644e-25	9.66132737188514e-38	1.450829809570194e-29	1.1856758902142624e-26	3.2412406587933407e-16	4.713422541158252e-09	3.454776575825798e-22	5.052990971064937e-14
G001804315	11.0	0.9994058609008789	1.8928248834981787e-07	1.926179875322287e-11	5.066109309836975e-09	1.70389882758748e-11	1.0592530941266887e-07	0.0005864336271770298	1.6911425348262617e-18	1.3529405274191131e-15	1.2336468258039286e-18	9.778101071888923e-12	1.3985335272082011e-06	0.9994058609008789	3.0666337806906085e-06	4.616090275728338e-16	2.96485472972563e-06
G001568365	14.0	1.0	3.5569099796964625e-19	9.793263841891256e-33	6.658526335244792e-35	2.8198578512384166e-29	3.89533688787034e-21	5.1003613257753734e-21	1.6317889882018103e-16	1.0846050113874084e-42	5.325734954762028e-29	0.0	9.688504789717923e-20	2.417915621929387e-19	4.3756692063093294e-14	1.2695802705495067e-21	1.0
G000407165	2.0	1.0	9.495307682371663e-29	1.789422430288533e-32	1.0	4.196976378537473e-30	6.807562305860581e-29	3.7809244125310004e-13	2.0839181644504894e-36	1.6235086281986427e-28	4.790824260964806e-25	3.215577397973808e-30	6.490096527726096e-30	3.111240399594276e-22	8.085607033617644e-27	6.097047628924134e-29	1.5992060982320477e-26
G000497755	7.0	1.0	2.5759670131464964e-36	2.624772153526815e-41	8.88423226381934e-43	2.2154528720975358e-42	2.0808831959386183e-29	2.0318827732709848e-43	3.713440930460765e-43	1.0	1.6044867416519155e-42	1.6397748418418728e-25	1.5871483901106236e-26	2.0759907163573356e-37	0.0	1.3368387349658755e-42	2.0641126379504555e-41
G000229145	2.0	1.0	1.169036641274174e-25	9.634771154844294e-27	1.0	6.765865234044642e-26	1.0500088204776573e-28	4.1557434860655903e-16	4.405121852451495e-41	1.3495753078713191e-14	1.2750151820261808e-30	2.111374965393163e-26	5.021147159226677e-31	2.4972067219706e-22	1.7292710710946678e-28	3.970707821936393e-30	1.348915387009747e-23
G001918525	11.0	1.0	4.68575431435963e-19	6.905726229628188e-21	1.9482591429809996e-20	3.992092415166552e-30	1.6272809488793172e-10	1.8165568113187027e-15	1.2888896646329946e-36	2.612794979849876e-19	7.506978484084405e-26	1.8528512057969238e-08	3.1851103785701662e-12	1.0	2.3781196754988418e-30	3.3818244080433713e-28	2.0617539183624516e-14
G000006925	8.0	1.0	1.1533414050080575e-35	1.1100682178831902e-34	2.6686451268866677e-38	4.97609693820373e-28	4.8385969635958756e-17	8.346573622570026e-26	1.401298464324817e-45	2.6376826543512883e-25	1.0	6.766601963076941e-22	1.3531297827186576e-25	9.961335451366907e-20	3.78782301905015e-29	6.432604471417032e-34	1.926369826786534e-27
G001629235	13.0	1.0	3.68045828669983e-27	7.127934762570377e-19	1.3174072094207761e-37	4.203895392974451e-45	2.8371633266078807e-15	1.6855744947506058e-22	1.506027176267317e-34	1.1222394039840872e-37	1.4819546820425333e-34	1.1902683592216544e-23	1.2762525054990654e-28	1.9417828357725923e-19	2.533521521555374e-32	1.0	2.7299703083617367e-24
